State	County	Start date	End date	Average M/R
Minnesota	mahnomen	06/01/2020	06/30/2020	0.16269841269841276
Wisconsin	manitowoc	06/01/2020	06/20/2020	0.023401647419289424
Wisconsin	marathon	06/01/2020	06/20/2020	0.014346233267161501
Wisconsin	marinette	06/01/2020	06/20/2020	0.07427107802107802
Illinois	marion	06/01/2020	07/20/2020	0
Wisconsin	marquette	06/01/2020	06/20/2020	0.15436507936507937
Illinois	marshall	06/01/2020	07/20/2020	0
Minnesota	marshall	06/01/2020	06/30/2020	0
South Dakota	marshall	06/01/2020	07/20/2020	0
Minnesota	martin	06/01/2020	06/30/2020	0.03479350201255453
Illinois	mason	06/01/2020	07/20/2020	0
Illinois	massac	06/01/2020	07/20/2020	0
South Dakota	mccook	06/01/2020	07/20/2020	0.10693656747449315
Illinois	mcdonough	06/01/2020	07/20/2020	0.14458929966992867
Illinois	mchenry	06/01/2020	07/20/2020	0.04647766783357143
Illinois	mclean	06/01/2020	07/20/2020	0.050616508300036965
Minnesota	mcleod	06/01/2020	06/30/2020	0
South Dakota	mcpherson	06/01/2020	07/20/2020	0
South Dakota	meade	06/01/2020	07/20/2020	0.021453586306085293
Minnesota	meeker	06/01/2020	06/30/2020	0.01622013813458147
Illinois	menard	06/01/2020	07/20/2020	0
Wisconsin	menominee	06/01/2020	06/20/2020	0
Illinois	mercer	06/01/2020	07/20/2020	0
Minnesota	mille lacs	06/01/2020	06/30/2020	0.03852793853624137
Wisconsin	milwaukee	06/01/2020	06/20/2020	0.03712261045413031
South Dakota	miner	06/01/2020	07/20/2020	0
South Dakota	minnehaha	06/01/2020	07/20/2020	0.015518846237490187
Illinois	monroe	06/01/2020	07/20/2020	0.10101487873673465
Wisconsin	monroe	06/01/2020	06/20/2020	0.04163808903672573
Illinois	montgomery	06/01/2020	07/20/2020	0.022365864820113962
South Dakota	moody	06/01/2020	07/20/2020	0
Illinois	morgan	06/01/2020	07/20/2020	0.023889458784555027
Minnesota	morrison	06/01/2020	06/30/2020	0.012075310612447206
Illinois	moultrie	06/01/2020	07/20/2020	0
Minnesota	mower	06/01/2020	06/30/2020	0.003272447392336901
Minnesota	murray	06/01/2020	06/30/2020	0
Delaware	new castle	06/01/2020	07/10/2020	0.05894721004220786
Minnesota	nicollet	06/01/2020	06/30/2020	0.11223488457882078
Minnesota	nobles	06/01/2020	06/30/2020	0.003532949934349181
Minnesota	norman	06/01/2020	06/30/2020	0
Wisconsin	oconto	06/01/2020	06/20/2020	0
South Dakota	oglala lakota	06/01/2020	07/20/2020	0.000793913818340378
Illinois	ogle	06/01/2020	07/20/2020	0.015385865325222053
Minnesota	olmsted	06/01/2020	06/30/2020	0.015866219841090348
Wisconsin	oneida	06/01/2020	06/20/2020	0
Minnesota	otter tail	06/01/2020	06/30/2020	0.010502928464908483
Illinois	out of il	06/01/2020	07/20/2020	0.02276314884946662
Wisconsin	outagamie	06/01/2020	06/20/2020	0.027138511501077295
Wisconsin	ozaukee	06/01/2020	06/20/2020	0.07208807062088965
Minnesota	pennington	06/01/2020	06/30/2020	0
South Dakota	pennington	06/01/2020	07/20/2020	0.02586408228566498
Illinois	peoria	06/01/2020	07/20/2020	0.0476895008149503
Wisconsin	pepin	06/01/2020	06/20/2020	0
Illinois	perry	06/01/2020	07/20/2020	0.007442889854456585
Illinois	piatt	06/01/2020	07/20/2020	0
Wisconsin	pierce	06/01/2020	06/20/2020	0
Illinois	pike	06/01/2020	07/20/2020	0
Minnesota	pine	06/01/2020	06/30/2020	0
Minnesota	pipestone	06/01/2020	06/30/2020	0.004666666666666667
Minnesota	polk	06/01/2020	06/30/2020	0.029250579846064058
Wisconsin	polk	06/01/2020	06/20/2020	0.031246663440062016
Illinois	pope	06/01/2020	07/20/2020	0
Minnesota	pope	06/01/2020	06/30/2020	0
Wisconsin	portage	06/01/2020	06/20/2020	0
Wisconsin	price	06/01/2020	06/20/2020	0
Illinois	pulaski	06/01/2020	07/20/2020	0
Illinois	putnam	06/01/2020	07/20/2020	0
Wisconsin	racine	06/01/2020	06/20/2020	0.025745200374403365
Minnesota	ramsey	06/01/2020	06/30/2020	0.04652780371650735
Illinois	randolph	06/01/2020	07/20/2020	0.022182643437670548
Minnesota	red lake	06/01/2020	06/30/2020	0
Minnesota	redwood	06/01/2020	06/30/2020	0
Minnesota	renville	06/01/2020	06/30/2020	0.02355019493177388
Minnesota	rice	06/01/2020	06/30/2020	0.0051814391091162555
Illinois	richland	06/01/2020	07/20/2020	0
Wisconsin	richland	06/01/2020	06/20/2020	0.2838095238095238
South Dakota	roberts	06/01/2020	07/20/2020	0
Minnesota	rock	06/01/2020	06/30/2020	0
Wisconsin	rock	06/01/2020	06/20/2020	0.029113806561365425
Illinois	rock island	06/01/2020	07/20/2020	0.031588932692089976
Minnesota	roseau	06/01/2020	06/30/2020	0
Wisconsin	rusk	06/01/2020	06/20/2020	0
Illinois	saline	06/01/2020	07/20/2020	0
South Dakota	sanborn	06/01/2020	07/20/2020	0
Illinois	sangamon	06/01/2020	07/20/2020	0.0737370115667196
Wisconsin	sauk	06/01/2020	06/20/2020	0.03567536395723162
Wisconsin	sawyer	06/01/2020	06/20/2020	0
Illinois	schuyler	06/01/2020	07/20/2020	0
Minnesota	scott	06/01/2020	06/30/2020	0.006131425884784474
Wisconsin	shawano	06/01/2020	06/20/2020	0
Wisconsin	sheboygan	06/01/2020	06/20/2020	0.027279259089112405
Illinois	shelby	06/01/2020	07/20/2020	0.05608979731103537
Minnesota	sherburne	06/01/2020	06/30/2020	0.010696921841586311
Minnesota	sibley	06/01/2020	06/30/2020	0.04643008526108623
South Dakota	spink	06/01/2020	07/20/2020	0
Illinois	st. clair	06/01/2020	07/20/2020	0.07108308229820687
Wisconsin	st. croix	06/01/2020	06/20/2020	0.0008066614623991674
Minnesota	st. louis	06/01/2020	06/30/2020	0.10740548166095604
South Dakota	stanley	06/01/2020	07/20/2020	0
Illinois	stark	06/01/2020	07/20/2020	0
Minnesota	stearns	06/01/2020	06/30/2020	0.008252349401323422
Minnesota	steele	06/01/2020	06/30/2020	0
Illinois	stephenson	06/01/2020	07/20/2020	0.02030411213703204
Minnesota	stevens	06/01/2020	06/30/2020	0
South Dakota	sully	06/01/2020	07/20/2020	0
Delaware	sussex	06/01/2020	07/10/2020	0.040159834360455574
Minnesota	swift	06/01/2020	06/30/2020	0.04421052631578948
Wisconsin	taylor	06/01/2020	06/20/2020	0
Illinois	tazewell	06/01/2020	07/20/2020	0.05829684451297222
Minnesota	todd	06/01/2020	06/30/2020	0.004597843774238172
South Dakota	todd	06/01/2020	07/20/2020	0.025665862964968186
Minnesota	traverse	06/01/2020	06/30/2020	0
Wisconsin	trempealeau	06/01/2020	06/20/2020	0
South Dakota	tripp	06/01/2020	07/20/2020	0
South Dakota	turner	06/01/2020	07/20/2020	0
Delaware	unassigned	06/01/2020	07/10/2020	0
Illinois	unassigned	06/01/2020	07/20/2020	0.04748294427179542
Minnesota	unassigned	06/01/2020	06/30/2020	0.3629357874538085
South Dakota	unassigned	06/01/2020	07/20/2020	0
Wisconsin	unassigned	06/01/2020	06/20/2020	0
Illinois	union	06/01/2020	07/20/2020	0.09346000082638493
South Dakota	union	06/01/2020	07/20/2020	0.006868097756571954
Illinois	vermilion	06/01/2020	07/20/2020	0.02731924936057766
Wisconsin	vernon	06/01/2020	06/20/2020	0
Wisconsin	vilas	06/01/2020	06/20/2020	0
Illinois	wabash	06/01/2020	07/20/2020	0
Minnesota	wabasha	06/01/2020	06/30/2020	0
Minnesota	wadena	06/01/2020	06/30/2020	0
South Dakota	walworth	06/01/2020	07/20/2020	0
Wisconsin	walworth	06/01/2020	06/20/2020	0.037837693073487645
Illinois	warren	06/01/2020	07/20/2020	0
Minnesota	waseca	06/01/2020	06/30/2020	0
Wisconsin	washburn	06/01/2020	06/20/2020	0
Illinois	washington	06/01/2020	07/20/2020	0
Minnesota	washington	06/01/2020	06/30/2020	0.045746308477667134
Wisconsin	washington	06/01/2020	06/20/2020	0.035535244426452096
Minnesota	watonwan	06/01/2020	06/30/2020	0
Wisconsin	waukesha	06/01/2020	06/20/2020	0.03956592215251558
Wisconsin	waupaca	06/01/2020	06/20/2020	0.03390037052778878
Wisconsin	waushara	06/01/2020	06/20/2020	0
Illinois	wayne	06/01/2020	07/20/2020	0.08381321534216271
Illinois	white	06/01/2020	07/20/2020	0
Illinois	whiteside	06/01/2020	07/20/2020	0.08129679986422335
Minnesota	wilkin	06/01/2020	06/30/2020	0.20618326118326127
Illinois	will	06/01/2020	07/20/2020	0.04739248409391987
Illinois	williamson	06/01/2020	07/20/2020	0.033066471234957914
Illinois	winnebago	06/01/2020	07/20/2020	0.02993383441007348
Wisconsin	winnebago	06/01/2020	06/20/2020	0.019374274764356318
Minnesota	winona	06/01/2020	06/30/2020	0.16538489242345253
Wisconsin	wood	06/01/2020	06/20/2020	0.06899113695447893
Illinois	woodford	06/01/2020	07/20/2020	0.06577382997439164
Minnesota	wright	06/01/2020	06/30/2020	0.006368842437729485
South Dakota	yankton	06/01/2020	07/20/2020	0.0050329561768257735
Minnesota	yellow medicine	06/01/2020	06/30/2020	0
South Dakota	ziebach	06/01/2020	07/20/2020	0
North Dakota	dickey	06/02/2020	06/20/2020	0
Kentucky	estill	06/02/2020	06/30/2020	0
Michigan	iron	06/02/2020	06/20/2020	0
South Dakota	hanson	06/03/2020	07/20/2020	0
Kansas	pawnee	06/03/2020	06/20/2020	0
South Dakota	custer	06/04/2020	07/20/2020	0
Maryland	allegany	06/06/2020	06/30/2020	0.08835437855537251
Maryland	anne arundel	06/06/2020	06/30/2020	0.041645848176093285
Maryland	baltimore	06/06/2020	06/30/2020	0.05894777582851769
Maryland	baltimore city	06/06/2020	06/30/2020	0.04485536170015954
Maryland	calvert	06/06/2020	06/30/2020	0.059488395099568964
Maryland	caroline	06/06/2020	06/30/2020	0.007354732805956194
Maryland	carroll	06/06/2020	06/30/2020	0.10414455160333372
Maryland	cecil	06/06/2020	06/30/2020	0.06286550739990847
Maryland	charles	06/06/2020	06/30/2020	0.06519676805645569
Maryland	dorchester	06/06/2020	06/30/2020	0.025169064270562393
Maryland	frederick	06/06/2020	06/30/2020	0.049404909810849024
Maryland	garrett	06/06/2020	06/30/2020	0.008
Maryland	harford	06/06/2020	06/30/2020	0.05710322169280709
Maryland	howard	06/06/2020	06/30/2020	0.03268223402603969
Maryland	kent	06/06/2020	06/30/2020	0.11547826528303251
North Dakota	lamoure	06/06/2020	06/20/2020	0
Maryland	montgomery	06/06/2020	06/30/2020	0.05090180115268765
Maryland	prince george's	06/06/2020	06/30/2020	0.03672289627262687
Maryland	queen anne's	06/06/2020	06/30/2020	0.07078510517371389
North Dakota	sheridan	06/06/2020	06/20/2020	0
Maryland	somerset	06/06/2020	06/30/2020	0.03838954896631362
Maryland	st. mary's	06/06/2020	06/30/2020	0.07194113510989825
Maryland	talbot	06/06/2020	06/30/2020	0.03508307267702158
Maryland	unassigned	06/06/2020	06/30/2020	0
Maryland	washington	06/06/2020	06/30/2020	0.03722295357661178
Maryland	wicomico	06/06/2020	06/30/2020	0.03530971706901552
Maryland	worcester	06/06/2020	06/30/2020	0.0623337890192397
North Dakota	kidder	06/09/2020	06/20/2020	0
Michigan	alger	06/10/2020	06/20/2020	0
Michigan	keweenaw	06/10/2020	06/20/2020	0
Virginia	accomack	06/11/2020	07/10/2020	0.013561619991487037
Virginia	albemarle	06/11/2020	07/10/2020	0.023245339642326137
Virginia	alexandria	06/11/2020	07/10/2020	0.02315198965050126
Virginia	alleghany	06/11/2020	07/10/2020	0.0634094226610622
Virginia	amelia	06/11/2020	07/10/2020	0.023866938979346313
Virginia	amherst	06/11/2020	07/10/2020	0
Virginia	appomattox	06/11/2020	07/10/2020	0
Virginia	arlington	06/11/2020	07/10/2020	0.05265083346329287
Virginia	augusta	06/11/2020	07/10/2020	0.011595480535823814
Virginia	bath	06/11/2020	07/10/2020	0
Virginia	bedford	06/11/2020	07/10/2020	0.024362254892602797
Virginia	bland	06/11/2020	07/10/2020	0
Virginia	botetourt	06/11/2020	07/10/2020	0.05564909786930897
Rhode Island	bristol	06/11/2020	07/20/2020	0.05834586166547138
Virginia	bristol	06/11/2020	07/10/2020	0
Virginia	brunswick	06/11/2020	07/10/2020	0.012499297801569113
Virginia	buchanan	06/11/2020	07/10/2020	0
Virginia	buckingham	06/11/2020	07/10/2020	0.006862141692933131
Virginia	buena vista	06/11/2020	07/10/2020	0
Virginia	campbell	06/11/2020	07/10/2020	0.028480918186121494
Virginia	caroline	06/11/2020	07/10/2020	0.03212369383563245
Virginia	carroll	06/11/2020	07/10/2020	0.033095495391340164
Virginia	charles city	06/11/2020	07/10/2020	0.07558962645784865
Virginia	charlotte	06/11/2020	07/10/2020	0
Virginia	charlottesville	06/11/2020	07/10/2020	0.02029327876882231
Virginia	chesapeake	06/11/2020	07/10/2020	0.021996927665793687
Virginia	chesterfield	06/11/2020	07/10/2020	0.01797164005061208
Virginia	clarke	06/11/2020	07/10/2020	0
Virginia	colonial heights	06/11/2020	07/10/2020	0.13050932650313335
Virginia	covington	06/11/2020	07/10/2020	0
Virginia	craig	06/11/2020	07/10/2020	0
Virginia	culpeper	06/11/2020	07/10/2020	0.012215695465134542
Virginia	cumberland	06/11/2020	07/10/2020	0
Virginia	danville	06/11/2020	07/10/2020	0.025801746778645065
Virginia	dickenson	06/11/2020	07/10/2020	0
Virginia	dinwiddie	06/11/2020	07/10/2020	0.00353015024503348
Virginia	emporia	06/11/2020	07/10/2020	0.07576488276146148
Virginia	essex	06/11/2020	07/10/2020	0
Virginia	fairfax	06/11/2020	07/10/2020	0.033755258138714876
Virginia	fairfax city	06/11/2020	07/10/2020	0.09622270169590393
Virginia	falls church	06/11/2020	07/10/2020	0.13280148976671133
Virginia	fauquier	06/11/2020	07/10/2020	0.015537212264503284
Virginia	floyd	06/11/2020	07/10/2020	0.07490214506855371
Virginia	fluvanna	06/11/2020	07/10/2020	0.060053918653395114
Virginia	franklin	06/11/2020	07/10/2020	0.016672045792926585
Virginia	franklin city	06/11/2020	07/10/2020	0.042242045230542195
Virginia	frederick	06/11/2020	07/10/2020	0.010072366741067066
Virginia	fredericksburg	06/11/2020	07/10/2020	0.00014245014245014247
Virginia	galax	06/11/2020	07/10/2020	0.05209810612817093
Virginia	giles	06/11/2020	07/10/2020	0
Virginia	gloucester	06/11/2020	07/10/2020	0.022617786926614463
Virginia	goochland	06/11/2020	07/10/2020	0.05035356653455368
Virginia	grayson	06/11/2020	07/10/2020	0.02693543402843734
Virginia	greene	06/11/2020	07/10/2020	0.019305692993837418
Virginia	greensville	06/11/2020	07/10/2020	0.020418008405173934
Virginia	halifax	06/11/2020	07/10/2020	0.021931407729140696
Virginia	hampton	06/11/2020	07/10/2020	0.016852974467146786
Virginia	hanover	06/11/2020	07/10/2020	0.06455204231032348
Virginia	harrisonburg	06/11/2020	07/10/2020	0.02672897867393338
Virginia	henrico	06/11/2020	07/10/2020	0.05840501888677229
Virginia	henry	06/11/2020	07/10/2020	0.01510658969329199
Virginia	highland	06/11/2020	07/10/2020	0
Virginia	hopewell	06/11/2020	07/10/2020	0.013987012061587095
Virginia	isle of wight	06/11/2020	07/10/2020	0.0478417448842269
Virginia	james city	06/11/2020	07/10/2020	0.05874627985646394
Rhode Island	kent	06/11/2020	07/20/2020	0.0803364079097209
Virginia	king george	06/11/2020	07/10/2020	0.04193748158103436
Virginia	king william	06/11/2020	07/10/2020	0.0032702915681639085
Virginia	king and queen	06/11/2020	07/10/2020	0.041759754738015624
Virginia	lancaster	06/11/2020	07/10/2020	0
Virginia	lee	06/11/2020	07/10/2020	0
Virginia	lexington	06/11/2020	07/10/2020	0
Virginia	loudoun	06/11/2020	07/10/2020	0.022237557604605763
Virginia	louisa	06/11/2020	07/10/2020	0.00988927682057178
Virginia	lunenburg	06/11/2020	07/10/2020	0
Virginia	lynchburg	06/11/2020	07/10/2020	0.008240911336475023
Virginia	madison	06/11/2020	07/10/2020	0.023205445674187197
Virginia	manassas	06/11/2020	07/10/2020	0.011439955438651228
Virginia	manassas park	06/11/2020	07/10/2020	0.013616922704552894
Virginia	martinsville	06/11/2020	07/10/2020	0.014620165457889111
Virginia	mathews	06/11/2020	07/10/2020	0
Virginia	mecklenburg	06/11/2020	07/10/2020	0.10813447306017263
Virginia	middlesex	06/11/2020	07/10/2020	0
Virginia	montgomery	06/11/2020	07/10/2020	0.01702891875406725
Virginia	nelson	06/11/2020	07/10/2020	0
Virginia	new kent	06/11/2020	07/10/2020	0.01901948517908528
Rhode Island	newport	06/11/2020	07/20/2020	0.02278067270903323
Virginia	newport news	06/11/2020	07/10/2020	0.021403449842070998
Virginia	norfolk	06/11/2020	07/10/2020	0.010420702038232539
Virginia	northampton	06/11/2020	07/10/2020	0.10317031425569641
Virginia	northumberland	06/11/2020	07/10/2020	0.0319249060126253
Virginia	norton	06/11/2020	07/10/2020	0
Virginia	nottoway	06/11/2020	07/10/2020	0.012542006893923697
Virginia	orange	06/11/2020	07/10/2020	0.01722572725803508
Virginia	page	06/11/2020	07/10/2020	0.08852502643745076
Virginia	patrick	06/11/2020	07/10/2020	0.01264167771314496
Virginia	petersburg	06/11/2020	07/10/2020	0.016495082058096255
Virginia	pittsylvania	06/11/2020	07/10/2020	0.010959403777675266
Virginia	poquoson	06/11/2020	07/10/2020	0
Virginia	portsmouth	06/11/2020	07/10/2020	0.03279591829986355
Virginia	powhatan	06/11/2020	07/10/2020	0.019393211321379833
Virginia	prince edward	06/11/2020	07/10/2020	0.02043717544762472
Virginia	prince george	06/11/2020	07/10/2020	0.0023215115918198536
Virginia	prince william	06/11/2020	07/10/2020	0.019276532297462134
Rhode Island	providence	06/11/2020	07/20/2020	0.05901867104680951
Virginia	pulaski	06/11/2020	07/10/2020	0.03819022723547928
Virginia	radford	06/11/2020	07/10/2020	0
Virginia	rappahannock	06/11/2020	07/10/2020	0
Virginia	richmond	06/11/2020	07/10/2020	0.01687821769679691
Virginia	richmond city	06/11/2020	07/10/2020	0.014298086832155632
Virginia	roanoke	06/11/2020	07/10/2020	0.027234832079634234
Virginia	roanoke city	06/11/2020	07/10/2020	0.028840495454836846
Virginia	rockbridge	06/11/2020	07/10/2020	0
Virginia	rockingham	06/11/2020	07/10/2020	0.013138706746600158
Virginia	russell	06/11/2020	07/10/2020	0
Virginia	salem	06/11/2020	07/10/2020	0.05372332507084586
Virginia	scott	06/11/2020	07/10/2020	0.2248292448292448
Virginia	shenandoah	06/11/2020	07/10/2020	0.052192080313808654
Virginia	smyth	06/11/2020	07/10/2020	0.01477599147571788
Virginia	southampton	06/11/2020	07/10/2020	0.02406175899697692
Virginia	spotsylvania	06/11/2020	07/10/2020	0.02546279959397303
Virginia	stafford	06/11/2020	07/10/2020	0.0053138409059685305
Virginia	staunton	06/11/2020	07/10/2020	0
Virginia	suffolk	06/11/2020	07/10/2020	0.0888922855483203
Virginia	surry	06/11/2020	07/10/2020	0.07028296050354872
Virginia	sussex	06/11/2020	07/10/2020	0.015286213026348182
Virginia	tazewell	06/11/2020	07/10/2020	0
Rhode Island	unassigned	06/11/2020	07/20/2020	0.017383808985710892
Virginia	unassigned	06/11/2020	07/10/2020	0
Virginia	virginia beach	06/11/2020	07/10/2020	0.02596707948325082
Virginia	warren	06/11/2020	07/10/2020	0.019431113190643633
Rhode Island	washington	06/11/2020	07/20/2020	0.11588963882943257
Virginia	washington	06/11/2020	07/10/2020	0.0642516635499114
Virginia	waynesboro	06/11/2020	07/10/2020	0
Virginia	westmoreland	06/11/2020	07/10/2020	0.01464052971349087
Virginia	williamsburg	06/11/2020	07/10/2020	0.09499079730880323
Virginia	winchester	06/11/2020	07/10/2020	0.01005168472504449
Virginia	wise	06/11/2020	07/10/2020	0.07079923726137384
Virginia	wythe	06/11/2020	07/10/2020	0.021024134425808017
Virginia	york	06/11/2020	07/10/2020	0.027831501045878167
Missouri	barton	06/12/2020	06/20/2020	0
Missouri	dade	06/12/2020	06/20/2020	0
Missouri	dent	06/12/2020	06/20/2020	0
Missouri	douglas	06/12/2020	06/20/2020	0
Missouri	grundy	06/12/2020	06/20/2020	0
Missouri	hickory	06/12/2020	06/20/2020	0
Missouri	knox	06/12/2020	06/20/2020	0
Missouri	mercer	06/12/2020	06/20/2020	0
Missouri	monroe	06/12/2020	06/20/2020	0
Missouri	ozark	06/12/2020	06/20/2020	0
Missouri	putnam	06/12/2020	06/20/2020	0
Missouri	schuyler	06/12/2020	06/20/2020	0
Missouri	shannon	06/12/2020	06/20/2020	0
Missouri	wayne	06/12/2020	06/20/2020	0
Minnesota	cook	06/13/2020	06/30/2020	0
South Dakota	mellette	06/13/2020	07/20/2020	0
South Dakota	bennett	06/15/2020	07/20/2020	0
Illinois	scott	06/15/2020	07/20/2020	0
Nebraska	adams	06/16/2020	07/10/2020	0.0378690145393739
Nebraska	antelope	06/16/2020	07/10/2020	0.07393939393939393
Nebraska	arthur	06/16/2020	07/10/2020	0
New Jersey	atlantic	06/16/2020	07/20/2020	0.07339311852916393
Nebraska	banner	06/16/2020	07/10/2020	0
New Jersey	bergen	06/16/2020	07/20/2020	0.09800310880008707
Nebraska	boone	06/16/2020	07/10/2020	0
Nebraska	box butte	06/16/2020	07/10/2020	0
Nebraska	boyd	06/16/2020	07/10/2020	0
Nebraska	buffalo	06/16/2020	07/10/2020	0.0053797277919043615
New Jersey	burlington	06/16/2020	07/20/2020	0.08011826760209115
Nebraska	burt	06/16/2020	07/10/2020	0
Nebraska	butler	06/16/2020	07/10/2020	0
New Jersey	camden	06/16/2020	07/20/2020	0.0664509190183449
New Jersey	cape may	06/16/2020	07/20/2020	0.08620251571894305
Nebraska	cass	06/16/2020	07/10/2020	0.007956566408894443
Nebraska	cedar	06/16/2020	07/10/2020	0
Nebraska	chase	06/16/2020	07/10/2020	0
Nebraska	cherry	06/16/2020	07/10/2020	0
Nebraska	cheyenne	06/16/2020	07/10/2020	0
Nebraska	clay	06/16/2020	07/10/2020	0
Nebraska	colfax	06/16/2020	07/10/2020	0.006018219874489916
New Jersey	cumberland	06/16/2020	07/20/2020	0.04717469453610017
Nebraska	cuming	06/16/2020	07/10/2020	0.0067001287001287
Nebraska	custer	06/16/2020	07/10/2020	0.10435437589670014
Nebraska	dakota	06/16/2020	07/10/2020	0.01820498339226785
Nebraska	dawes	06/16/2020	07/10/2020	0
Nebraska	dawson	06/16/2020	07/10/2020	0.00934201099896157
Nebraska	dixon	06/16/2020	07/10/2020	0.03498385909934858
Nebraska	dodge	06/16/2020	07/10/2020	0.010916766644274534
Nebraska	douglas	06/16/2020	07/10/2020	0.012638646807342979
New Jersey	essex	06/16/2020	07/20/2020	0.10447085258126279
Nebraska	fillmore	06/16/2020	07/10/2020	0.07213071895424837
Nebraska	franklin	06/16/2020	07/10/2020	0
Nebraska	frontier	06/16/2020	07/10/2020	0
Nebraska	furnas	06/16/2020	07/10/2020	0.10355555555555557
Nebraska	gage	06/16/2020	07/10/2020	0.07574635069745343
Nebraska	garden	06/16/2020	07/10/2020	0
Nebraska	garfield	06/16/2020	07/10/2020	0
New Jersey	gloucester	06/16/2020	07/20/2020	0.06958635125387021
Nebraska	gosper	06/16/2020	07/10/2020	0
Nebraska	greeley	06/16/2020	07/10/2020	0
Nebraska	hall	06/16/2020	07/10/2020	0.02909708762193096
Nebraska	hamilton	06/16/2020	07/10/2020	0.18730954019404852
Nebraska	harlan	06/16/2020	07/10/2020	0
Nebraska	hitchcock	06/16/2020	07/10/2020	0
Nebraska	holt	06/16/2020	07/10/2020	0
Nebraska	hooker	06/16/2020	07/10/2020	0
Nebraska	howard	06/16/2020	07/10/2020	0.08861813322867902
New Jersey	hudson	06/16/2020	07/20/2020	0.07415896845840306
New Jersey	hunterdon	06/16/2020	07/20/2020	0.10091435878008251
Nebraska	jefferson	06/16/2020	07/10/2020	0
Nebraska	johnson	06/16/2020	07/10/2020	0
Nebraska	kearney	06/16/2020	07/10/2020	0
Nebraska	keith	06/16/2020	07/10/2020	0
Nebraska	keya paha	06/16/2020	07/10/2020	0
Nebraska	kimball	06/16/2020	07/10/2020	0
Nebraska	knox	06/16/2020	07/10/2020	0
Nebraska	lancaster	06/16/2020	07/10/2020	0.006555269121395662
Nebraska	lincoln	06/16/2020	07/10/2020	0.03523451523207477
Nebraska	logan	06/16/2020	07/10/2020	0
Nebraska	madison	06/16/2020	07/10/2020	0.011136661223240031
Nebraska	mcpherson	06/16/2020	07/10/2020	0
New Jersey	mercer	06/16/2020	07/20/2020	0.07480537319804333
Nebraska	merrick	06/16/2020	07/10/2020	0
New Jersey	middlesex	06/16/2020	07/20/2020	0.07604646805142086
New Jersey	monmouth	06/16/2020	07/20/2020	0.08510864258569084
Nebraska	morrill	06/16/2020	07/10/2020	0
New Jersey	morris	06/16/2020	07/20/2020	0.11208174298992041
Nebraska	nance	06/16/2020	07/10/2020	0
Nebraska	nemaha	06/16/2020	07/10/2020	0
Nebraska	nuckolls	06/16/2020	07/10/2020	0
New Jersey	ocean	06/16/2020	07/20/2020	0.09711736851129078
Nebraska	otoe	06/16/2020	07/10/2020	0
New Jersey	passaic	06/16/2020	07/20/2020	0.06799263388931111
Nebraska	phelps	06/16/2020	07/10/2020	0
Nebraska	pierce	06/16/2020	07/10/2020	0
Nebraska	platte	06/16/2020	07/10/2020	0.004041409222013351
Nebraska	polk	06/16/2020	07/10/2020	0
Nebraska	red willow	06/16/2020	07/10/2020	0
Nebraska	richardson	06/16/2020	07/10/2020	0.2733333333333334
New Jersey	salem	06/16/2020	07/20/2020	0.09331698246230495
Nebraska	saline	06/16/2020	07/10/2020	0.0037495498940685566
Nebraska	sarpy	06/16/2020	07/10/2020	0.007145835950157228
Nebraska	saunders	06/16/2020	07/10/2020	0.02828247072336252
Nebraska	scotts bluff	06/16/2020	07/10/2020	0.014183530167070059
Nebraska	seward	06/16/2020	07/10/2020	0.028316556933185022
Nebraska	sheridan	06/16/2020	07/10/2020	0
Nebraska	sherman	06/16/2020	07/10/2020	0
Nebraska	sioux	06/16/2020	07/10/2020	0
New Jersey	somerset	06/16/2020	07/20/2020	0.10326015890084893
Nebraska	stanton	06/16/2020	07/10/2020	0
New Jersey	sussex	06/16/2020	07/20/2020	0.15698724173689982
Nebraska	thayer	06/16/2020	07/10/2020	0
Nebraska	thomas	06/16/2020	07/10/2020	0
Nebraska	thurston	06/16/2020	07/10/2020	0.01113206896192019
Nebraska	unassigned	06/16/2020	07/10/2020	0.005803406296735597
New Jersey	unassigned	06/16/2020	07/20/2020	0
New Jersey	union	06/16/2020	07/20/2020	0.07758434289655568
Nebraska	valley	06/16/2020	07/10/2020	0
New Jersey	warren	06/16/2020	07/20/2020	0.12619309467701714
Nebraska	washington	06/16/2020	07/10/2020	0.021178003347446128
Nebraska	wayne	06/16/2020	07/10/2020	0
Nebraska	webster	06/16/2020	07/10/2020	0
Nebraska	york	06/16/2020	07/10/2020	0
North Dakota	billings	06/20/2020	06/20/2020	0
North Dakota	cavalier	06/20/2020	06/20/2020	0
Massachusetts	barnstable	06/21/2020	08/09/2020	0.09274478856706565
Massachusetts	berkshire	06/21/2020	08/09/2020	0.07230822240373254
Massachusetts	bristol	06/21/2020	08/09/2020	0.06955316049913955
Massachusetts	dukes and nantucket	06/21/2020	08/09/2020	0.009050374366547095
Massachusetts	essex	06/21/2020	08/09/2020	0.06841947959416064
Massachusetts	franklin	06/21/2020	08/09/2020	0.1481860196847279
Massachusetts	hampden	06/21/2020	08/09/2020	0.09573287021270678
Massachusetts	hampshire	06/21/2020	08/09/2020	0.1150373831527049
Massachusetts	middlesex	06/21/2020	08/09/2020	0.07739604115665472
Massachusetts	norfolk	06/21/2020	08/09/2020	0.09921169088410706
